Speaker.Number,Sex,Feature.0,Feature.1,Feature.2,Feature.3,Feature.4,Feature.5,Feature.6,Feature.7,Feature.8,Feature.9,Class
Andrew,Male,(-3.7685;-3.321],(-0.1345;0.4245],[-Inf;0.4735],(0.829; Inf],(-0.7345;0.169],(1.451; Inf],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hid
Kate,Female,(-3.7685;-3.321],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(0.4795; Inf],(-0.597;0.1185],(-0.4105;0.122],[-Inf; Inf],hOd
Kate,Female,(-4.2625;-3.7685],(3.1765; Inf],[-Inf;0.4735],(0.149;0.829],[-Inf;-1.104],[-Inf;1.451],(0.4795; Inf],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hod
Kate,Female,(-4.2625;-3.7685],(1.387;2.1395],[-Inf;0.4735],(0.829; Inf],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hUd
Kate,Female,[-Inf;-4.672],(3.1765; Inf],[-Inf;0.4735],(0.149;0.829],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],(-0.4105;0.122],[-Inf; Inf],hud
Kate,Female,(-3.321;-2.9435],(0.711;1.387],[-Inf;0.4735],(0.829; Inf],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hed
Penny,Female,(-3.321;-2.9435],[-Inf;-0.1345],[-Inf;0.4735],(0.829; Inf],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],[-Inf;-0.597],(-0.4105;0.122],[-Inf; Inf],hid
Penny,Female,(-2.9435;-2.3195],(-0.1345;0.4245],[-Inf;0.4735],(0.149;0.829],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hId
Penny,Female,(-2.9435;-2.3195],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hYd
Penny,Female,(-2.9435;-2.3195],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],had
Penny,Female,(-2.9435;-2.3195],(2.1395;3.1765],(0.4735;1.086],(0.149;0.829],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hOd
Penny,Female,(-4.2625;-3.7685],(3.1765; Inf],[-Inf;0.4735],[-Inf;-0.6535],(-0.7345;0.169],[-Inf;1.451],(0.4795; Inf],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hod
Penny,Female,(-4.2625;-3.7685],(2.1395;3.1765],[-Inf;0.4735],[-Inf;-0.6535],(0.169; Inf],[-Inf;1.451],(0.4795; Inf],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hUd
Penny,Female,(-2.9435;-2.3195],(0.711;1.387],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hed
Penny,Female,(-3.7685;-3.321],[-Inf;-0.1345],[-Inf;0.4735],(0.829; Inf],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],[-Inf;-0.597],(-0.4105;0.122],[-Inf; Inf],hid
Penny,Female,(-2.9435;-2.3195],(-0.1345;0.4245],[-Inf;0.4735],(0.149;0.829],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hId
Penny,Female,(-2.3195;-1.557],(0.4245;0.711],[-Inf;0.4735],(0.829; Inf],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],(-0.4105;0.122],[-Inf; Inf],hEd
Penny,Female,(-2.3195;-1.557],(2.1395;3.1765],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hAd
Penny,Female,(-2.9435;-2.3195],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hYd
Penny,Female,(-2.9435;-2.3195],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],had
Penny,Female,(-2.9435;-2.3195],(2.1395;3.1765],(0.4735;1.086],(0.149;0.829],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hOd
Penny,Female,(-4.672;-4.2625],(3.1765; Inf],[-Inf;0.4735],[-Inf;-0.6535],(-0.7345;0.169],[-Inf;1.451],(0.4795; Inf],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hod
Penny,Female,(-4.2625;-3.7685],(2.1395;3.1765],[-Inf;0.4735],[-Inf;-0.6535],(0.169; Inf],[-Inf;1.451],(0.4795; Inf],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hUd
Penny,Female,[-Inf;-4.672],(2.1395;3.1765],(0.4735;1.086],(-0.6535;0.149],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hud
Penny,Female,(-2.9435;-2.3195],(1.387;2.1395],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hed
Penny,Female,(-2.9435;-2.3195],(-0.1345;0.4245],[-Inf;0.4735],(0.149;0.829],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hId
Penny,Female,(-2.3195;-1.557],(0.4245;0.711],[-Inf;0.4735],(0.829; Inf],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],[-Inf;-0.597],(-0.4105;0.122],[-Inf; Inf],hEd
Penny,Female,(-2.3195;-1.557],(2.1395;3.1765],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hAd
Penny,Female,(-2.9435;-2.3195],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hYd
Penny,Female,(-2.9435;-2.3195],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],had
Penny,Female,(-2.9435;-2.3195],(2.1395;3.1765],(0.4735;1.086],(0.149;0.829],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hOd
Penny,Female,(-4.672;-4.2625],(3.1765; Inf],[-Inf;0.4735],[-Inf;-0.6535],(-0.7345;0.169],[-Inf;1.451],(0.4795; Inf],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hod
Penny,Female,(-4.2625;-3.7685],(2.1395;3.1765],[-Inf;0.4735],[-Inf;-0.6535],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hUd
Penny,Female,(-2.9435;-2.3195],(1.387;2.1395],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hed
Penny,Female,(-3.7685;-3.321],[-Inf;-0.1345],[-Inf;0.4735],(0.829; Inf],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],[-Inf;-0.597],[-Inf;-0.4105],[-Inf; Inf],hid
Penny,Female,(-3.321;-2.9435],(-0.1345;0.4245],[-Inf;0.4735],(0.829; Inf],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hId
Penny,Female,(-2.9435;-2.3195],(0.711;1.387],[-Inf;0.4735],(0.829; Inf],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],(-0.4105;0.122],[-Inf; Inf],hEd
Penny,Female,(-2.3195;-1.557],(2.1395;3.1765],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hAd
Penny,Female,(-2.9435;-2.3195],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hYd
Penny,Female,(-2.9435;-2.3195],(2.1395;3.1765],[-Inf;0.4735],(0.149;0.829],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],had
Penny,Female,(-4.672;-4.2625],(3.1765; Inf],[-Inf;0.4735],[-Inf;-0.6535],(-0.7345;0.169],[-Inf;1.451],(0.4795; Inf],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hod
Penny,Female,(-4.2625;-3.7685],(2.1395;3.1765],[-Inf;0.4735],[-Inf;-0.6535],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hUd
Penny,Female,[-Inf;-4.672],(2.1395;3.1765],(0.4735;1.086],(-0.6535;0.149],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hud
Penny,Female,(-2.9435;-2.3195],(1.387;2.1395],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hed
Penny,Female,(-4.2625;-3.7685],(-0.1345;0.4245],[-Inf;0.4735],(0.829; Inf],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],(-0.4105;0.122],[-Inf; Inf],hid
Penny,Female,(-3.321;-2.9435],(-0.1345;0.4245],[-Inf;0.4735],(0.829; Inf],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hId
Penny,Female,(-2.9435;-2.3195],(0.4245;0.711],[-Inf;0.4735],(0.829; Inf],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],[-Inf;-0.597],(-0.4105;0.122],[-Inf; Inf],hEd
Penny,Female,(-2.3195;-1.557],(1.387;2.1395],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hAd
Penny,Female,(-2.9435;-2.3195],(1.387;2.1395],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],had
Penny,Female,(-3.321;-2.9435],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hOd
Penny,Female,(-4.672;-4.2625],(3.1765; Inf],[-Inf;0.4735],[-Inf;-0.6535],(-0.7345;0.169],[-Inf;1.451],(0.4795; Inf],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hod
Penny,Female,(-4.2625;-3.7685],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hUd
Penny,Female,[-Inf;-4.672],(2.1395;3.1765],(0.4735;1.086],(-0.6535;0.149],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hud
Penny,Female,(-2.9435;-2.3195],(1.387;2.1395],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hed
Penny,Female,[-Inf;-4.672],(-0.1345;0.4245],(0.4735;1.086],(0.829; Inf],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],(-0.4105;0.122],[-Inf; Inf],hid
Penny,Female,(-2.9435;-2.3195],(-0.1345;0.4245],[-Inf;0.4735],(0.829; Inf],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],[-Inf;-0.597],(-0.4105;0.122],[-Inf; Inf],hEd
Penny,Female,(-2.3195;-1.557],(1.387;2.1395],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hAd
Penny,Female,(-2.9435;-2.3195],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],[-Inf;-1.104],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hYd
Penny,Female,(-3.321;-2.9435],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hOd
Penny,Female,(-4.672;-4.2625],(3.1765; Inf],[-Inf;0.4735],[-Inf;-0.6535],(-0.7345;0.169],[-Inf;1.451],(0.4795; Inf],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hod
Penny,Female,(-4.2625;-3.7685],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hUd
Penny,Female,[-Inf;-4.672],(2.1395;3.1765],(0.4735;1.086],(-0.6535;0.149],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hud
Penny,Female,(-2.9435;-2.3195],(1.387;2.1395],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hed
Rose,Female,[-Inf;-4.672],(2.1395;3.1765],(1.086; Inf],(0.829; Inf],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hid
Rose,Female,(-4.2625;-3.7685],(1.387;2.1395],(0.4735;1.086],(0.829; Inf],(0.169; Inf],[-Inf;1.451],[-Inf;-0.6605],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hId
Rose,Female,(-3.7685;-3.321],(0.711;1.387],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hAd
Rose,Female,(-2.9435;-2.3195],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],(-1.104;-0.7345],[-Inf;1.451],(0.4795; Inf],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hYd
Rose,Female,(-3.321;-2.9435],(1.387;2.1395],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],had
Rose,Female,(-3.7685;-3.321],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(0.4795; Inf],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hOd
Rose,Female,(-4.672;-4.2625],(3.1765; Inf],[-Inf;0.4735],[-Inf;-0.6535],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hod
Rose,Female,(-4.672;-4.2625],(3.1765; Inf],[-Inf;0.4735],[-Inf;-0.6535],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hUd
Rose,Female,[-Inf;-4.672],(3.1765; Inf],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(0.4795; Inf],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hud
Rose,Female,(-4.2625;-3.7685],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hed
Rose,Female,[-Inf;-4.672],(2.1395;3.1765],(1.086; Inf],(0.829; Inf],(-0.7345;0.169],[-Inf;1.451],[-Inf;-0.6605],(0.1185; Inf],(-0.4105;0.122],[-Inf; Inf],hid
Rose,Female,(-4.672;-4.2625],(1.387;2.1395],(0.4735;1.086],(0.829; Inf],(0.169; Inf],[-Inf;1.451],[-Inf;-0.6605],(-0.597;0.1185],(-0.4105;0.122],[-Inf; Inf],hId
Rose,Female,(-4.2625;-3.7685],(0.711;1.387],[-Inf;0.4735],(0.829; Inf],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],(-0.4105;0.122],[-Inf; Inf],hEd
Rose,Female,(-3.7685;-3.321],(0.711;1.387],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hAd
Rose,Female,(-3.321;-2.9435],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],(-1.104;-0.7345],[-Inf;1.451],(0.4795; Inf],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hYd
Rose,Female,(-3.7685;-3.321],(1.387;2.1395],[-Inf;0.4735],(0.149;0.829],(-1.104;-0.7345],[-Inf;1.451],(0.4795; Inf],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],had
Rose,Female,(-4.2625;-3.7685],(2.1395;3.1765],[-Inf;0.4735],[-Inf;-0.6535],(-0.7345;0.169],[-Inf;1.451],(0.4795; Inf],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hOd
Rose,Female,(-4.672;-4.2625],(3.1765; Inf],[-Inf;0.4735],[-Inf;-0.6535],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hod
Rose,Female,(-4.672;-4.2625],(3.1765; Inf],[-Inf;0.4735],[-Inf;-0.6535],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hUd
Rose,Female,[-Inf;-4.672],(3.1765; Inf],[-Inf;0.4735],[-Inf;-0.6535],(-0.7345;0.169],[-Inf;1.451],(0.4795; Inf],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hud
Rose,Female,(-4.2625;-3.7685],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hed
Rose,Female,[-Inf;-4.672],(2.1395;3.1765],(1.086; Inf],(0.829; Inf],(-0.7345;0.169],[-Inf;1.451],[-Inf;-0.6605],(0.1185; Inf],(0.122; Inf],[-Inf; Inf],hid
Rose,Female,(-4.672;-4.2625],(1.387;2.1395],(0.4735;1.086],(0.829; Inf],(0.169; Inf],[-Inf;1.451],[-Inf;-0.6605],[-Inf;-0.597],[-Inf;-0.4105],[-Inf; Inf],hId
Rose,Female,(-4.2625;-3.7685],(0.711;1.387],[-Inf;0.4735],(0.829; Inf],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],(-0.4105;0.122],[-Inf; Inf],hEd
Rose,Female,(-3.7685;-3.321],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],(-1.104;-0.7345],[-Inf;1.451],(0.4795; Inf],(-0.597;0.1185],(-0.4105;0.122],[-Inf; Inf],hYd
Rose,Female,(-3.7685;-3.321],(1.387;2.1395],[-Inf;0.4735],(0.149;0.829],(-1.104;-0.7345],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],had
Rose,Female,(-4.672;-4.2625],(3.1765; Inf],[-Inf;0.4735],[-Inf;-0.6535],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hod
Rose,Female,(-4.672;-4.2625],(3.1765; Inf],[-Inf;0.4735],[-Inf;-0.6535],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hUd
Rose,Female,[-Inf;-4.672],(3.1765; Inf],[-Inf;0.4735],[-Inf;-0.6535],(0.169; Inf],[-Inf;1.451],(0.4795; Inf],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hud
Rose,Female,(-4.2625;-3.7685],(1.387;2.1395],[-Inf;0.4735],(-0.6535;0.149],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hed
Rose,Female,[-Inf;-4.672],(1.387;2.1395],(1.086; Inf],(0.829; Inf],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],(0.122; Inf],[-Inf; Inf],hid
Rose,Female,(-4.672;-4.2625],(1.387;2.1395],[-Inf;0.4735],(0.829; Inf],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],[-Inf;-0.597],[-Inf;-0.4105],[-Inf; Inf],hId
Rose,Female,(-4.2625;-3.7685],(0.711;1.387],[-Inf;0.4735],(0.829; Inf],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],(-0.4105;0.122],[-Inf; Inf],hEd
Rose,Female,(-3.7685;-3.321],(0.711;1.387],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hAd
Rose,Female,(-4.2625;-3.7685],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(0.4795; Inf],(-0.597;0.1185],(-0.4105;0.122],[-Inf; Inf],hYd
Rose,Female,(-4.2625;-3.7685],(1.387;2.1395],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],had
Rose,Female,(-4.2625;-3.7685],(2.1395;3.1765],[-Inf;0.4735],[-Inf;-0.6535],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hOd
Rose,Female,(-4.672;-4.2625],(3.1765; Inf],[-Inf;0.4735],[-Inf;-0.6535],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hod
Rose,Female,[-Inf;-4.672],(3.1765; Inf],[-Inf;0.4735],[-Inf;-0.6535],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],(-0.4105;0.122],[-Inf; Inf],hud
Rose,Female,(-4.2625;-3.7685],(1.387;2.1395],[-Inf;0.4735],(-0.6535;0.149],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hed
Rose,Female,[-Inf;-4.672],(1.387;2.1395],(1.086; Inf],(0.829; Inf],(-0.7345;0.169],[-Inf;1.451],[-Inf;-0.6605],(-0.597;0.1185],(0.122; Inf],[-Inf; Inf],hid
Rose,Female,(-4.672;-4.2625],(1.387;2.1395],(0.4735;1.086],(0.829; Inf],(0.169; Inf],[-Inf;1.451],[-Inf;-0.6605],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hId
Rose,Female,(-4.672;-4.2625],(0.711;1.387],[-Inf;0.4735],(0.829; Inf],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],(-0.4105;0.122],[-Inf; Inf],hEd
Rose,Female,(-3.7685;-3.321],(0.711;1.387],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hAd
Rose,Female,(-4.2625;-3.7685],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(0.4795; Inf],(-0.597;0.1185],(-0.4105;0.122],[-Inf; Inf],hYd
Rose,Female,(-4.2625;-3.7685],(2.1395;3.1765],[-Inf;0.4735],[-Inf;-0.6535],(-0.7345;0.169],[-Inf;1.451],(0.4795; Inf],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hOd
Rose,Female,(-4.672;-4.2625],(3.1765; Inf],[-Inf;0.4735],[-Inf;-0.6535],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hod
Rose,Female,(-4.672;-4.2625],(3.1765; Inf],[-Inf;0.4735],[-Inf;-0.6535],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(0.1185; Inf],[-Inf;-0.4105],[-Inf; Inf],hUd
Rose,Female,[-Inf;-4.672],(3.1765; Inf],[-Inf;0.4735],(-0.6535;0.149],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],[-Inf;-0.597],(-0.4105;0.122],[-Inf; Inf],hud
Rose,Female,[-Inf;-4.672],(1.387;2.1395],(1.086; Inf],(0.829; Inf],(-0.7345;0.169],[-Inf;1.451],[-Inf;-0.6605],(-0.597;0.1185],(0.122; Inf],[-Inf; Inf],hid
Rose,Female,(-4.672;-4.2625],(1.387;2.1395],(0.4735;1.086],(0.829; Inf],(0.169; Inf],[-Inf;1.451],[-Inf;-0.6605],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hId
Rose,Female,(-4.672;-4.2625],(0.711;1.387],[-Inf;0.4735],(0.829; Inf],(0.169; Inf],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hEd
Rose,Female,(-3.7685;-3.321],(2.1395;3.1765],[-Inf;0.4735],(-0.6535;0.149],(-0.7345;0.169],[-Inf;1.451],(0.4795; Inf],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],hYd
Rose,Female,(-4.2625;-3.7685],(1.387;2.1395],[-Inf;0.4735],(0.149;0.829],(-0.7345;0.169],[-Inf;1.451],(-0.6605;0.4795],(-0.597;0.1185],[-Inf;-0.4105],[-Inf; Inf],had
